index,text,raining,raining_station,relevance_hand
14001,Someone's enjoying themselves in the sun! #park #myboy https://t.co/TEQZMFFzk2,0.0,0.0,1
14002,Someone's feel sad this morning...that rain needs to disappear soon 😩 #Run #2017 https://t.co/ABQRTeyZqS,1.0,1.0,1
14003,"'Somerberg ' looking great in Summer sun. @CiCLEWomens Sunday 4th June, ideal warm up for @thewomenstour ? @MeltonBid https://t.co/bbMbida4iV",1.0,1.0,1
14004,Something I love about this country. We collectively get hyped about the chance of snow and then berate ourselves for being British clichés.,1.0,1.0,1
14005,Something about a rain drenched estate makes me feel like I'm in a Jane Austen novel.… https://t.co/uZP5ccWGGj,1.0,1.0,1
14006,Something about watching snow falling makes it so satisfying ♥️☃️🌨❄️… https://t.co/XOBpbjBmLt,1.0,1.0,1
14007,"Something big is happening on Friday... forget Trump, it's my birthday...whoop whoop. Another year around the sun.
#anotheryeararoundthesun",0.0,0.0,1
14008,Something of a rarity but perhaps us whippet owning northerners should loan them a snowplough or two? #southernjessies #snow 😉 https://t.co/c7QjLWO9g6,0.0,0.0,1
14009,"Something quite special about winter sun
.
.
.
.
.
.
#winter #countryside #cheltenham #clean… https://t.co/GDaDTnWgTD",0.0,0.0,1
14010,Something sunny for a dismal day @ Malvern Hills https://t.co/ngi3VgctYf,1.0,1.0,1
14011,Something tells me there will be a thick covering of snow waiting for me to trudge through after I finish work at 6!,0.0,0.0,1
14012,"Somethings are 100% certain, like the sun rising I the morning, or seeing someone you know in Willenhall Morrisons",0.0,0.0,1
14013,Something's stay beautiful no matter what other madness goes on in the world. Setting sun over an icy cold #Trethomas tonight https://t.co/7PQltTDDJo,0.0,0.0,1
14014,Sometimes a smile and a bit of sun is all you need ☀️ @ Cafe Rouge https://t.co/JRtvuBxXun,0.0,0.0,1
14015,Sometimes days are sad. It can't rain all the time.,0.0,0.0,1
14016,"Sometimes it rains, sometimes it pours, but as long as you have your umbrella you can weather any storm ⛈ ☔️ 💪🏽 #positive",0.0,0.0,1
14017,Sometimes the sun hits just right! #oxleaswoods #woodland #sunshine #coldandcrisp https://t.co/bYBEy98twF,0.0,0.0,1
14018,"Sometimes the view from uni isn't so bad. 

#dundee #rivertay #sun #scotland @ Duncan of… https://t.co/uMUrfGWryu",0.0,0.0,1
14019,Sometimes u just gotta push through #rain #soaked  #marathontraining @BrightonMarathn #lovetorun @Garmin @strava #runchat #Asicsfrontrunner https://t.co/tKij23xqjl,1.0,1.0,1
14020,Sometimes you just have to play in the snow underneath a tree filled with Chinese lanterns #snow… https://t.co/tBB5EHMX5w,0.0,0.0,1
14021,Somewhat damp at the moment as the current level of rain is rather beyond what my coat is designed to cope with.,1.0,1.0,1
14022,Somewhere behind the trees the sun is hiding. ☀️ @ Clapham Common https://t.co/q5PNFku7X4,0.0,0.0,1
14023,@SarahSmith_PTC Somewhere hot and sunny now! #WhatYouNeedIn5Words,0.0,0.0,1
14024,Somewhere nice to hide from the piercing sun #shadyfulla @ West Auckland https://t.co/a5y7PJKGTz,0.0,0.0,1
14025,Song of the day Guns n Roses Wish you were here / November Rain  https://t.co/kFYNdo9fnO via @youtube,0.0,0.0,1
14026,Soon be summer and sunny days can be enjoyed in @SF_Kitchens like this one. https://t.co/CkJfjd765y,0.0,0.0,1
14027,Soon to be 8 y/o Tetford Quarryman a T. Jedi son o/o T. Felspar enjoying the sun which has just broken through the fog 🐂🌞 #Tetfordlonghorns https://t.co/WykjT2VI6E,0.0,0.0,1
14028,Sooo good - Drinking a Tropic Thunder by @BrewDog @ Torphins  — https://t.co/D784L64pim #photo,0.0,0.0,1
14029,Sooo ready to pack college in and go somewhere sunny 😎💃🏼🌞☀️,0.0,0.0,1
14030,Soooo much snow 😍☃️❄️,1.0,1.0,1
14031,"Soooo, the snow is here. But it's mixed with rain. And it's too warm, it won't stay #citylife *ChecksFlightsIntoTheAlps",1.0,1.0,1
14032,@lauradianek Sorry Laura only just seen 😔Drove 2 work side roads a bit icy main roads ok.Snow on Downs clear on ground.My hands r bad😕😓😘❤💕,0.0,0.0,1
14033,Sorry about the rain. I bought a drone so clearly the weather gods thought ‘fuck You’,1.0,1.0,1
14034,Sorry @neversummerind #25 but it won't snow in the Alps so you have to stay home. #prototype2 it is for the weekend https://t.co/oafdd6M5Q8,0.0,0.0,1
14035,@colincalder @robroycountry @strathyreactive @SustransScot Sorry can't fit Matilda on Frasers sledge! Do you get tandem Skis? Snow chains? https://t.co/1vOjBaxgP5,0.0,0.0,1
14036,Sorry everyone who doesn't have windows. The sun has gone behind clouds now anyway :( https://t.co/hhISgjFCd7,0.0,0.0,1
14037,Sorry forecast is more rain training cancelled tonight mon 16/1,1.0,0.0,1
14038,"@sxpmaths Sorry if I sound thick, I'm in Yorkshire. No snow here 😟",0.0,0.0,1
14039,"@KSjekavica Sorry 4 late reply sweetie only just seen it😔Hope you've had a lovely day 😊 Not looking good here 2moro wet,windy &amp; poss snow❄😘❤",0.0,0.0,1
14040,.@therockingbirds Sorry the rain stopped your walk #TheRockingbirds but hope you enjoyed your break &amp; glad your like our choice of #Music :),0.0,0.0,1
14041,Sorry to disappoint everyone but the snow isn't going to settle as it's to wet on the ground so stop getting so hyped over it 🖕🏻😂,1.0,0.0,1
14042,Sorry training cancelled weather forecast is very wet mon. 16/1,1.0,1.0,1
14043,Sorry you feel like that @WarriorYoga82 the sun is a very@popular paper in U.K. Prison. https://t.co/iLDDqEd4Be,0.0,0.0,1
14044,"Sorting out my 6 month Latin America travel album, listening to the rain and thankfully Trevor @1Xtra #keepingmyspiritsup 🤗",1.0,1.0,1
14045,"Sounds like a SNOW DAY may be on the horizon soon?
We have the perfect place the spend it, no excuse needed though open today 2pm-11pm https://t.co/k2b2y2KyZJ",0.0,0.0,1
14046,@kcrewders Sounds like it's going to be cloudy for the rest of January at this rate so you can put the forecast on repeat &amp; sleep now 😴😉 x,0.0,0.0,1
14047,Sour peach juice.... could make a lot of this disappear - Drinking a Tropic Thunder at @brewdog - https://t.co/DEWn3Bd5IA,0.0,0.0,1
14048,South Downs - as beautiful as ever with a dusting of snow @sdnpa @YourStorrington @aroundaboutbrit @southdownsvg https://t.co/q00YQg6YLQ,0.0,0.0,1
14049,"@itn_news South has flood problems, live with it like people in the North do year after year, south grinds to a halt if one snowflake falls",0.0,0.0,1
14050,Southampton has snow!!! it's not settling but it's still snow #southamptonsnow Southampton,1.0,1.0,1
14051,A130 Southbound - NOW FULLY RE-OPENED Following an earlier flood between Bonvilles RBT and Sadlers Farm Interchange,0.0,0.0,1
14052,"Southend has snow, wish I was still there😢😢😢",1.0,0.0,1
14053,Southern England in a tizz because it *might* snow.,1.0,1.0,1
14054,@JeremyKwee Southern Rail driver strike + a few flakes of snow = ?,1.0,1.0,1
14055,"Southerners are urged not to travel as  snow, ice and blizzards approach.
Northerners.. You'll need your big coat.",0.0,0.0,1
14056,"Southerners are urged not to travel unless absolutely necessary as snow, ice and blizzards approach. 

Northeners, you'll need a big coat.",0.0,0.0,1
14057,"Southerners are urged not to travel unless necessary as snow, ice and blizzards approach. Northerners - you'll need your big coat. 😂 https://t.co/GpeL3WWZeD",0.0,0.0,1
14058,"Southerners have been urged to stay indoors and not to travel as snow and ice is forecast,...Northerners you'll need your cap 😀",0.0,0.0,1
14059,"Southerners urged not to travel unless necessary as snow, ice and blizzards approach. Northerners - you'll need your cap. https://t.co/JOSWofY7BO",0.0,0.0,1
14060,Southwold on the way home. #winterwomble #cold #nofilter #sun #sea #inspiration @ Southwold Beach https://t.co/J0lRa7bDTU,0.0,0.0,1
14061,"Spain, Turkey and Australia followed by a 5 month break and then Thailand #DepositCentral 🌏😁☀️ finally doing things for myself!!!",0.0,0.0,1
14062,@crystaltipsie @TatwsTrading Spanish snow I believe!,0.0,0.0,1
14063,Sparkle in the winter sun #glamourama #gelnails #gelish #gelshine #elemisskincare @ Glamourama https://t.co/P2AcmlT3Bi,0.0,0.0,1
14064,Speaking of the rain...WHY???,0.0,0.0,1
14065,Special occasion wear in stock all year. Closed Mondays during January. #sunny #coccolino… https://t.co/QkPoTEYo8D,0.0,0.0,1
14066,Specially in the snow. Is he crazy,0.0,0.0,1
14067,Specifying instant hedging stock in the sun at Hampshire Hedges for a current garden scheme https://t.co/IPS4Jz6Bxb,0.0,0.0,1
14068,Spectacular walk up Ben More today. Lots of snow and some beautiful views across the bealach… https://t.co/4LkxEeIaHM,0.0,0.0,1
14069,Speed Band Session in the winter sun. Speed Bands are a perfect tool for any athlete of all… https://t.co/jMy360zjNK,0.0,0.0,1
14070,"Speed training session, done in the snow. Calf muscles now on fire. Socks are soggy. #nineweekstothirteenpointone",1.0,0.0,1
14071,Speed work in the snow? This shall be fun!!!,1.0,0.0,1
14072,Spell of sleet and wet snow edging away. If skies clear will be very icy. Weather warning issued #Brampton #Cumbria,0.0,1.0,1
14073,Spending the day at @intuTrafford keeps me out of the rain,1.0,1.0,1
14074,Spending the day with #husky hope the rain drops off or we are going to get very very wet,1.0,1.0,1
14075,Spent A LOT of time on crowded buses &amp; power walking in the rain today - Wish I was coming home… https://t.co/pkj3kee3YM,1.0,1.0,1
14076,"@howardc41 @BurnleyOfficial @bcfctweets @EmiratesFACup Spent all day driving oop north in pissing rain, so not yet Howard.",1.0,0.0,1
14077,Spent the day at Milton Keynes snow dome. Click the link in the bio to see what went… https://t.co/NlLfYcWnGs,0.0,0.0,1
14078,Spent the past 10 mins freezing clearing my car of the snow/ice and its starting snowing again 😡😡😡❄❄❄,0.0,0.0,1
14079,Spent too many hours sat by a desk recently - take me back to where the #sun shines and the crops grow! #field #wheat #throwback #Suffolk https://t.co/uq1TB7Q5ML,1.0,1.0,1
14080,Spinning out of control in my car on the snow yesterday was not fun,0.0,0.0,1
14081,@WindyWilson88 Splattering of snow but seriously windy #Leven #keepingmeawake https://t.co/kJFokPLqya,1.0,1.0,1
14082,Spoilt for Sunday sport today 👍👏 #lakeside2017 darts and #skisunday 🎿🏂⛄❄😚 #lazybutsportySunday,0.0,0.0,1
14083,Spoke too soon! Snow has arrived 😭,1.0,0.0,1
14084,@WindyWilson88 Spoke too soon #Hail #Killin,0.0,0.0,1
14085,Spoke too soon... #snow @ Forest of Marston Vale https://t.co/lp0dxn7l8z,1.0,1.0,1
14086,@DaamoLewis Spot on geeeeeeza bit of snow at every pub...game changer,0.0,0.0,1
14087,Spot on 👍love it if you wiped your arse on the sun news paper it would rip it's that shite 😂 https://t.co/eHYAZwO4e7,0.0,0.0,1
14088,Spot the geocache. Over half an hour stood in the pouring rain but got there in the end #geocaching https://t.co/amla6ruvza,1.0,1.0,1
14089,#WansteadPark Spotted a fox sitting in the sun at the back of a field @FWP2009 @AgainstHunting https://t.co/IygWlBLSiK,0.0,0.0,1
14090,Spotted braving the rain in Lindon yesterday. https://t.co/A893jqtXPf,1.0,1.0,1
14091,Spotted in the snow😂 #YerDaSellsAvon #Aberdeen @WindyWilson88 https://t.co/WrfhCqWW9Q,0.0,0.0,1
14092,Spotted outside @York_Minster through the rain last Saturday 💜 https://t.co/QTQne3ZEXY,0.0,0.0,1
14093,Spotted plenty of birds in my garden fluffed up during the shortest snow day! 🌨🌧☁️ Getting ready for the #BigGardenBirdWatch @RSPBintheEast https://t.co/8o3NYXh6KD,0.0,0.0,1
14094,Spreading happy thoughts on this horrible rainy day! Still no snow here in #StowOnTheWold.… https://t.co/UPZ8Pn9LRe,1.0,1.0,1
14095,☀️ Spring Sunshine ~ oh yes it's coming! ☀️Join me for a three day country escape. Spring Yoga… https://t.co/6Ydjo3Ewq6,0.0,0.0,1
14096,Spring is eminent in the #winter sun for these #blackbirds and one has the battle scars to prove it @BBCSpringwatch @Natures_Voice https://t.co/ijZG7AMYI9,0.0,0.0,1
14097,Sprinkles of snow @KentsFarmCottag  #cosyandwarm #quiet #Peaceful https://t.co/mR3uCD2Rq5,1.0,0.0,1
14098,Sprinkling of snow on the ground and dad's got a snow day😂😂👋🏼,1.0,0.0,1
14099,Squad is looking on point...sun is shining...Get down to Maltby Street today and indulge! https://t.co/p8xuKaW3jG,0.0,0.0,1
14100,Squally Snow shower #snow #squall #tree @DiscoverNI @Capturingni @CapturedIreland @roevalleyarts @WeatherCee @barrabest https://t.co/Azk7hWgJGL,1.0,0.0,1
14101,Squealing with excitement over the #snow! Also feeling smug I managed to get home from work before it started - despite a cancelled train!,1.0,1.0,1
14102,#WansteadPark Squirrel play today when the sun came out @wildlife_uk @WildCapital https://t.co/1n1JVMP6eo,0.0,0.0,1
14103,"@YouMustBeAnna @anoif_ Sry guys, I invited the snow. He's a friend of a friend, thought it was one of those types of parties 😕",1.0,0.0,1
14104,St ANDREWS. Coffee on a sunny street. #Scotland #StAndrews #streetphotography #Monochrome https://t.co/v73GHXpJgB,0.0,0.0,1
14105,"St Martin-in-the-Fields, in the sun. #london #architecture #classicalarchitecture #jamesgibbs @… https://t.co/GEjkyiWySQ",0.0,0.0,1
14106,#TheOneShow St Matt Baker will make us all jealous by tell us how bad the snow is in Co Durham.,0.0,0.0,1
14107,St Michael's Church being lit by the sun. A church has stood here since the Saxon period. #history #architecture https://t.co/wQ8K6tSIPq,0.0,0.0,1
14108,"@newslineweather @barrabest @WeatherCee @angie_weather @BelTel  St Patrick's Cathedral, Church of Ireland, Armagh. In the snow. https://t.co/VXN2qtb5bo",0.0,0.0,1
14109,"St Patrick's Church of Ireland, in the snow ,Co. Armagh. #discoverni #insta_ni… https://t.co/Ngu7iyS7K3",0.0,0.0,1
14110,St Paul's in the snow j https://t.co/KHgBzgUwuN,1.0,1.0,1
14111,St Peters Sq in the evening sun #hometime #Manchester @ St Peters Square https://t.co/Sp7f9FADTf,0.0,0.0,1
14112,St phillips catherdral #birmingham #colmorerow it looked beautiful this morning with the sun… https://t.co/4xJAbXv1QG,0.0,0.0,1
14113,Stacy Disney reports heavy #snow in the Shropshire Hills a short time ago! 14/30 #eustorm https://t.co/TxmmvIQsYv https://t.co/gQ1gDHIAPO,0.0,0.0,1
14114,"Stand on the month, with your back to the sun. Your shadow casts the time. @ Greenway, London https://t.co/UWoOaht5cx",0.0,0.0,1
14115,"@Jonbutler2 Standard! Was just remembering last winter when I had to take Bea out in pram for her nap 3 times a day, rain or shine.",1.0,1.0,1
14116,"Standard for this time of year, did spot some snow drops though! @ Bikeanics https://t.co/SOkhW8lFqQ",0.0,0.0,1
14117,"@gooner1947 Standing L-R: Boycott, Edrich, D'Oliveira, Snow, Amiss, Barber
Seated L-R: Illingworth, Graveney, Close, Murray, Higgs.",0.0,0.0,1
14118,Standing at London Bridge for 30 mins waiting for a train in the snow is not how I pictured my Thursday evening 🤔,1.0,1.0,1
14119,Standing in freezing cold and rain for almost an hour when I have a paid ticket is not ok &gt;:( @CynthiaEriVo @ShoreditchTH,1.0,1.0,1
14120,Standing in the rain ohh baby #Beliebers #BestFanArmy #iHeartAwards,0.0,0.0,1
14121,Standing in the rain waiting for a rail replacement bus. Class this,1.0,1.0,1
14122,"Standing in the rain, waiting for the #coffeeshop to open. 😞",0.0,0.0,1
14123,"Standing in the rain waiting for @thamesclippers 10 yrs time  tubes will be automated removing the privilege to strike, wish it was sooner.",0.0,0.0,1
14124,"Standing on the corner of Beetham Tower as the sun goes down, just breath taking.  @MENnewsdesk @BethAshton @AlexandraRucki #urbanexploring https://t.co/ARkZwwkAsX",0.0,0.0,1
